employee_name,product_name,category,date,subtotal,tax_amount,total_amount,payment_method,discount_amount,promo_name,quantity,price_per_unit
Bob,Coke,Drinks,2025-01-03 06:39:16,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,2,2.0
Bob,Chocolate Donut Hole,Donut,2025-01-03 06:39:16,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Grace,Chocolate,Donut,2025-01-03 17:36:51,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Biscuits,Hot Foods,2025-01-03 17:36:51,6.0,0.38,6.38,Card,0.0,,2,3.0
Grace,Cinnamon Swirl,Donut,2025-01-03 17:36:51,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-03 17:36:51,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Biscuits,Hot Foods,2025-01-03 17:36:51,3.0,0.19,3.19,Card,0.0,,1,3.0
Alice,Boston Creme,Donut,2025-01-03 21:04:54,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Glaze,Donut,2025-01-03 21:04:54,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Glaze Donut Hole,Donut,2025-01-03 20:09:22,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Boston Creme,Donut,2025-01-03 20:09:22,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Glaze,Donut,2025-01-03 17:44:20,4.0,0.25,4.25,Cash,0.0,,4,1.0
Frank,Redbull,Drinks,2025-01-03 17:44:20,2.0,0.12,2.12,Cash,0.0,,1,2.0
Frank,Glaze Donut Hole,Donut,2025-01-03 17:44:20,3.0,0.19,3.19,Cash,0.0,,3,1.0
Frank,Small Hot Dog,Hot Foods,2025-01-03 17:44:20,3.0,0.19,3.19,Cash,0.0,,1,3.0
Frank,Starbucks Caramel,Drinks,2025-01-03 17:44:20,8.0,0.5,8.5,Cash,0.0,,4,2.0
Hannah,Ham and Cheese,Hot Foods,2025-01-03 10:20:51,6.0,0.38,6.38,Card,6.0,WINTER SPECIAL,4,3.0
Hannah,Coke,Drinks,2025-01-03 10:20:51,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Hannah,Boston Creme,Donut,2025-01-03 10:20:51,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Hannah,Daring Donut,Donut,2025-01-03 10:20:51,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Hannah,Chocolate,Donut,2025-01-03 10:20:51,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Hannah,Tropicana,Drinks,2025-01-03 02:40:28,4.0,0.25,4.25,Cash,0.0,,2,2.0
Hannah,Biscuits,Hot Foods,2025-01-03 02:40:28,3.0,0.19,3.19,Cash,0.0,,1,3.0
Hannah,Blueberry Donut Hole,Donut,2025-01-03 02:40:28,1.0,0.06,1.06,Cash,0.0,,1,1.0
Hannah,Biscuits,Hot Foods,2025-01-03 02:40:28,3.0,0.19,3.19,Cash,0.0,,1,3.0
Alice,Coke,Drinks,2025-01-03 16:55:08,2.0,0.12,2.12,Card,0.0,,1,2.0
Alice,Starbucks Mocha,Drinks,2025-01-03 00:09:49,8.0,0.5,8.5,Card,0.0,,4,2.0
Alice,Tropicana,Drinks,2025-01-03 00:09:49,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Small Hot Dog,Hot Foods,2025-01-03 22:33:07,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,1,3.0
Bob,Blueberry,Donut,2025-01-03 22:33:07,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Bob,Daring Donut,Donut,2025-01-03 22:33:07,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Hannah,Redbull,Drinks,2025-01-03 23:44:18,2.0,0.12,2.12,Card,0.0,,1,2.0
Hannah,Chocolate,Donut,2025-01-03 23:44:18,4.0,0.25,4.25,Card,0.0,,4,1.0
Hannah,Glaze Donut Hole,Donut,2025-01-03 23:44:18,1.0,0.06,1.06,Card,0.0,,1,1.0
Hannah,Chocolate Donut Hole,Donut,2025-01-03 23:44:18,4.0,0.25,4.25,Card,0.0,,4,1.0
Hannah,Chocolate,Donut,2025-01-03 23:44:18,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Blueberry,Donut,2025-01-03 22:42:00,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Frank,Blueberry,Donut,2025-01-03 22:42:00,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Frank,Jalapeno Hot Dog,Hot Foods,2025-01-03 22:42:00,6.0,0.38,6.38,Cash,6.0,WINTER SPECIAL,4,3.0
Frank,Strawberry,Donut,2025-01-03 22:42:00,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Frank,Glaze,Donut,2025-01-03 22:42:00,2.0,0.12,2.12,Cash,2.0,WINTER SPECIAL,4,1.0
Hannah,Chocolate,Donut,2025-01-03 13:35:10,4.0,0.25,4.25,Card,0.0,,4,1.0
Hannah,Frosted Donut Sprinkle,Donut,2025-01-03 13:35:10,3.0,0.19,3.19,Card,0.0,,3,1.0
Hannah,Diet Coke,Drinks,2025-01-03 13:35:10,6.0,0.38,6.38,Card,0.0,,3,2.0
Hannah,Chocolate Sprinkle,Donut,2025-01-03 13:35:10,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Tropicana,Drinks,2025-01-03 04:04:29,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Bob,Boston Creme,Donut,2025-01-03 04:04:29,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Frank,Coffee,Drinks,2025-01-03 07:39:24,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Alice,Chocolate Sprinkle,Donut,2025-01-03 03:03:13,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Glaze,Donut,2025-01-03 17:09:20,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Sprite,Drinks,2025-01-03 17:09:20,2.0,0.12,2.12,Card,0.0,,1,2.0
Frank,Frosted Donut,Donut,2025-01-03 17:09:20,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Frosted Donut,Donut,2025-01-03 17:09:20,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Diet Coke,Drinks,2025-01-03 15:31:31,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Frank,Starbucks Mocha,Drinks,2025-01-03 15:31:31,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Frank,Starbucks Mocha,Drinks,2025-01-03 15:31:31,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-03 15:31:31,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Alice,Cinnamon Swirl,Donut,2025-01-03 08:24:39,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-03 08:24:39,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Starbucks Caramel,Drinks,2025-01-03 08:24:39,8.0,0.5,8.5,Card,0.0,,4,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-03 19:20:43,3.0,0.19,3.19,Cash,0.0,,3,1.0
Bob,Coffee,Drinks,2025-01-03 19:20:43,4.0,0.25,4.25,Cash,0.0,,2,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-03 19:20:43,4.0,0.25,4.25,Cash,0.0,,4,1.0
Hannah,Ham and Cheese,Hot Foods,2025-01-03 22:38:48,3.0,0.19,3.19,Cash,0.0,BOGO,1,3.0
Hannah,Donut Odyssey,Donut,2025-01-03 22:38:48,1.0,0.06,1.06,Cash,1.0,BOGO,2,1.0
Hannah,Biscuits,Hot Foods,2025-01-03 22:38:48,3.0,0.19,3.19,Cash,0.0,BOGO,1,3.0
Hannah,Biscuits,Hot Foods,2025-01-03 22:38:48,3.0,0.19,3.19,Cash,3.0,BOGO,2,3.0
Alice,Starbucks Mocha,Drinks,2025-01-03 07:45:39,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Alice,Chocolate,Donut,2025-01-03 07:45:39,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Alice,Frosted Donut,Donut,2025-01-03 07:45:39,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Alice,Tropicana,Drinks,2025-01-03 07:45:39,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Hannah,Boston Creme,Donut,2025-01-03 12:17:01,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Hannah,Chocolate Sprinkle,Donut,2025-01-03 12:17:01,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Hannah,Glaze,Donut,2025-01-03 12:17:01,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Hannah,Donut Odyssey,Donut,2025-01-03 12:17:01,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Hannah,Blueberry,Donut,2025-01-03 12:17:01,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Alice,Sprite,Drinks,2025-01-03 23:43:12,6.0,0.38,6.38,Card,0.0,,3,2.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-03 23:43:12,9.0,0.56,9.56,Card,0.0,,3,3.0
Alice,Croissant Hot Dog,Hot Foods,2025-01-03 23:43:12,6.0,0.38,6.38,Card,0.0,,2,3.0
Charlie,Ham and Cheese,Hot Foods,2025-01-03 18:22:28,9.0,0.56,9.56,Card,0.0,,3,3.0
Charlie,Chocolate Sprinkle,Donut,2025-01-03 18:22:28,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Boston Creme,Donut,2025-01-03 18:22:28,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Tropicana,Drinks,2025-01-03 18:22:28,4.0,0.25,4.25,Card,0.0,,2,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-03 15:07:00,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Glaze Donut Hole,Donut,2025-01-03 15:07:00,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Boston Creme,Donut,2025-01-03 15:07:00,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Small Hot Dog,Hot Foods,2025-01-03 15:07:00,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Coffee,Drinks,2025-01-03 09:33:42,6.0,0.38,6.38,Card,0.0,,3,2.0
Alice,Starbucks Caramel,Drinks,2025-01-03 01:40:47,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Diet Coke,Drinks,2025-01-03 01:40:47,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-03 01:40:47,6.0,0.38,6.38,Card,0.0,,2,3.0
Alice,Starbucks Mocha,Drinks,2025-01-03 01:40:47,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Chocolate Sprinkle,Donut,2025-01-03 01:40:47,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-03 16:13:13,9.0,0.56,9.56,Cash,0.0,,3,3.0
Frank,Chocolate Sprinkle,Donut,2025-01-03 15:50:30,1.0,0.06,1.06,Cash,0.0,,1,1.0
Frank,Ham and Cheese,Hot Foods,2025-01-03 15:50:30,12.0,0.75,12.75,Cash,0.0,,4,3.0
Frank,Glaze,Donut,2025-01-03 15:50:30,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-03 09:23:53,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Ham and Cheese,Hot Foods,2025-01-03 09:23:53,12.0,0.75,12.75,Card,0.0,,4,3.0
Bob,Chocolate,Donut,2025-01-03 09:23:53,3.0,0.19,3.19,Card,0.0,,3,1.0
Alice,Cinnamon Swirl,Donut,2025-01-03 20:09:37,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Blueberry,Donut,2025-01-03 20:09:37,3.0,0.19,3.19,Card,0.0,,3,1.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-03 20:09:37,3.0,0.19,3.19,Card,0.0,,3,1.0
Alice,Ham and Cheese,Hot Foods,2025-01-03 20:09:37,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Chocolate,Donut,2025-01-03 13:02:23,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Glaze,Donut,2025-01-03 13:02:23,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Glaze Donut Hole,Donut,2025-01-03 13:02:23,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 13:02:23,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Coffee,Drinks,2025-01-03 13:02:23,4.0,0.25,4.25,Card,0.0,,2,2.0
Grace,Small Hot Dog,Hot Foods,2025-01-03 17:18:30,6.0,0.38,6.38,Cash,0.0,,2,3.0
Grace,Frosted Donut,Donut,2025-01-03 17:18:30,3.0,0.19,3.19,Cash,0.0,,3,1.0
Grace,Biscuits,Hot Foods,2025-01-03 17:18:30,6.0,0.38,6.38,Cash,0.0,,2,3.0
Grace,Redbull,Drinks,2025-01-03 17:18:30,8.0,0.5,8.5,Cash,0.0,,4,2.0
Alice,Cinnamon Swirl,Donut,2025-01-03 12:11:29,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Starbucks Mocha,Drinks,2025-01-03 12:11:29,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Coffee,Drinks,2025-01-03 15:44:35,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 16:58:27,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Frosted Donut Sprinkle,Donut,2025-01-03 16:58:27,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Frosted Donut Sprinkle,Donut,2025-01-03 16:58:27,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-03 16:05:03,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Frank,Chocolate Sprinkle,Donut,2025-01-03 16:05:03,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Frank,Biscuits,Hot Foods,2025-01-03 16:05:03,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,2,3.0
Frank,Starbucks Mocha,Drinks,2025-01-03 16:05:03,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Hannah,Tropicana,Drinks,2025-01-03 10:38:08,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Hannah,Chocolate Sprinkle,Donut,2025-01-03 10:38:08,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Grace,Small Hot Dog,Hot Foods,2025-01-03 17:02:12,3.0,0.19,3.19,Card,0.0,,1,3.0
Grace,Donut Odyssey,Donut,2025-01-03 17:02:12,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Small Hot Dog,Hot Foods,2025-01-03 17:02:12,3.0,0.19,3.19,Card,0.0,,1,3.0
Alice,Starbucks Caramel,Drinks,2025-01-03 12:50:52,6.0,0.38,6.38,Card,0.0,,3,2.0
Alice,Chocolate Donut Hole,Donut,2025-01-03 12:50:52,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Donut Odyssey,Donut,2025-01-03 12:50:52,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 04:19:48,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Sprite,Drinks,2025-01-03 04:19:48,4.0,0.25,4.25,Card,0.0,,2,2.0
Charlie,Redbull,Drinks,2025-01-03 04:19:48,8.0,0.5,8.5,Card,0.0,,4,2.0
Charlie,Daring Donut,Donut,2025-01-03 04:19:48,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Chocolate Donut Hole,Donut,2025-01-03 04:19:48,3.0,0.19,3.19,Card,0.0,,3,1.0
Frank,Starbucks Mocha,Drinks,2025-01-03 06:49:34,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Frank,Croissant Hot Dog,Hot Foods,2025-01-03 21:45:59,12.0,0.75,12.75,Card,0.0,,4,3.0
Frank,Chocolate Donut Hole,Donut,2025-01-03 21:45:59,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Croissant Hot Dog,Hot Foods,2025-01-03 21:45:59,12.0,0.75,12.75,Card,0.0,,4,3.0
Frank,Coffee,Drinks,2025-01-03 21:45:59,2.0,0.12,2.12,Card,0.0,,1,2.0
Grace,Daring Donut,Donut,2025-01-03 23:43:41,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Grace,Frosted Donut,Donut,2025-01-03 23:43:41,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Sprite,Drinks,2025-01-03 23:43:41,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Grace,Blueberry Donut Hole,Donut,2025-01-03 23:43:41,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Redbull,Drinks,2025-01-03 15:53:30,2.0,0.12,2.12,Cash,0.0,BOGO,1,2.0
Grace,Glaze Donut Hole,Donut,2025-01-03 15:53:30,1.0,0.06,1.06,Cash,0.0,BOGO,1,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-03 03:55:42,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Ham and Cheese,Hot Foods,2025-01-03 03:55:42,12.0,0.75,12.75,Card,0.0,,4,3.0
Grace,Blueberry Donut Hole,Donut,2025-01-03 03:55:42,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Coke,Drinks,2025-01-03 03:55:42,2.0,0.12,2.12,Card,0.0,,1,2.0
Grace,Sprite,Drinks,2025-01-03 06:05:14,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Glaze Donut Hole,Donut,2025-01-03 06:05:14,3.0,0.19,3.19,Card,0.0,,3,1.0
Frank,Tropicana,Drinks,2025-01-03 15:06:20,4.0,0.25,4.25,Cash,0.0,,2,2.0
Frank,Coke,Drinks,2025-01-03 15:06:20,2.0,0.12,2.12,Cash,0.0,,1,2.0
Hannah,Small Hot Dog,Hot Foods,2025-01-03 04:57:20,3.0,0.19,3.19,Card,0.0,,1,3.0
Hannah,Biscuits,Hot Foods,2025-01-03 04:57:20,12.0,0.75,12.75,Card,0.0,,4,3.0
Alice,Chocolate Donut Hole,Donut,2025-01-03 16:18:50,1.0,0.06,1.06,Cash,0.0,,1,1.0
Charlie,Strawberry,Donut,2025-01-03 08:32:49,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Charlie,Blueberry,Donut,2025-01-03 08:32:49,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 08:32:49,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Charlie,Biscuits,Hot Foods,2025-01-03 08:32:49,3.0,0.19,3.19,Card,0.0,BOGO,1,3.0
Charlie,Glaze,Donut,2025-01-03 08:32:49,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Hannah,Tropicana,Drinks,2025-01-03 23:33:27,2.0,0.12,2.12,Card,0.0,,1,2.0
Hannah,Starbucks Mocha,Drinks,2025-01-03 23:33:27,2.0,0.12,2.12,Card,0.0,,1,2.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-03 01:05:45,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,2,3.0
Alice,Chocolate Donut Hole,Donut,2025-01-03 01:05:45,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Frank,Glaze,Donut,2025-01-03 15:56:01,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Starbucks Caramel,Drinks,2025-01-03 15:56:01,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Chocolate,Donut,2025-01-03 21:11:23,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-03 21:11:23,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Frosted Donut,Donut,2025-01-03 21:11:23,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Ham and Cheese,Hot Foods,2025-01-03 21:11:23,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Biscuits,Hot Foods,2025-01-03 06:20:19,6.0,0.38,6.38,Card,0.0,,2,3.0
Hannah,Chocolate Sprinkle,Donut,2025-01-03 06:20:19,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-03 23:39:20,1.0,0.06,1.06,Cash,0.0,BOGO,1,1.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-03 23:39:20,6.0,0.38,6.38,Cash,6.0,BOGO,4,3.0
Grace,Redbull,Drinks,2025-01-03 23:39:20,4.0,0.25,4.25,Cash,0.0,BOGO,2,2.0
Grace,Diet Coke,Drinks,2025-01-03 23:39:20,8.0,0.5,8.5,Cash,0.0,BOGO,4,2.0
Alice,Diet Coke,Drinks,2025-01-03 16:01:24,8.0,0.5,8.5,Cash,0.0,,4,2.0
Alice,Starbucks Caramel,Drinks,2025-01-03 16:01:24,6.0,0.38,6.38,Cash,0.0,,3,2.0
Alice,Blueberry Donut Hole,Donut,2025-01-03 16:01:24,2.0,0.12,2.12,Cash,0.0,,2,1.0
Hannah,Starbucks Caramel,Drinks,2025-01-03 06:51:22,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Frank,Coffee,Drinks,2025-01-03 18:10:55,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Frank,Biscuits,Hot Foods,2025-01-03 18:10:55,3.0,0.19,3.19,Card,0.0,BOGO,1,3.0
Frank,Sprite,Drinks,2025-01-03 18:10:55,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Frank,Donut Odyssey,Donut,2025-01-03 18:10:55,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Hannah,Jalapeno Hot Dog,Hot Foods,2025-01-03 20:07:54,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Biscuits,Hot Foods,2025-01-03 17:41:59,6.0,0.38,6.38,Card,6.0,WINTER SPECIAL,4,3.0
Charlie,Cinnamon Swirl,Donut,2025-01-03 17:41:59,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Charlie,Glaze,Donut,2025-01-03 17:41:59,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Charlie,Frosted Donut Sprinkle,Donut,2025-01-03 17:41:59,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Frank,Blueberry Donut Hole,Donut,2025-01-03 17:42:39,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Hannah,Starbucks Mocha,Drinks,2025-01-03 04:31:59,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Coffee,Drinks,2025-01-03 04:31:59,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Coke,Drinks,2025-01-03 04:31:59,6.0,0.38,6.38,Card,0.0,,3,2.0
Alice,Small Hot Dog,Hot Foods,2025-01-03 08:11:10,3.0,0.19,3.19,Card,0.0,,1,3.0
Bob,Starbucks Caramel,Drinks,2025-01-03 12:33:03,6.0,0.38,6.38,Cash,0.0,,3,2.0
Bob,Blueberry Donut Hole,Donut,2025-01-03 12:33:03,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Chocolate Donut Hole,Donut,2025-01-03 12:33:03,3.0,0.19,3.19,Cash,0.0,,3,1.0
Bob,Daring Donut,Donut,2025-01-03 12:33:03,1.0,0.06,1.06,Cash,0.0,,1,1.0
Hannah,Diet Coke,Drinks,2025-01-03 02:32:03,4.0,0.25,4.25,Cash,0.0,BOGO,2,2.0
Bob,Sprite,Drinks,2025-01-03 04:34:27,4.0,0.25,4.25,Card,0.0,,2,2.0
Bob,Blueberry,Donut,2025-01-03 04:34:27,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Small Hot Dog,Hot Foods,2025-01-03 04:34:27,12.0,0.75,12.75,Card,0.0,,4,3.0
Bob,Blueberry,Donut,2025-01-03 04:34:27,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Redbull,Drinks,2025-01-03 04:34:27,2.0,0.12,2.12,Card,0.0,,1,2.0
Bob,Sprite,Drinks,2025-01-03 10:01:46,4.0,0.25,4.25,Card,0.0,,2,2.0
Bob,Daring Donut,Donut,2025-01-03 10:01:46,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Strawberry,Donut,2025-01-03 10:01:46,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Blueberry,Donut,2025-01-03 10:01:46,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-03 15:20:27,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Alice,Blueberry,Donut,2025-01-03 15:20:27,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Grace,Glaze Donut Hole,Donut,2025-01-03 08:50:46,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Donut Odyssey,Donut,2025-01-03 08:50:46,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Coke,Drinks,2025-01-03 21:16:04,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Starbucks Caramel,Drinks,2025-01-03 21:16:04,2.0,0.12,2.12,Card,0.0,,1,2.0
Bob,Chocolate Sprinkle,Donut,2025-01-03 21:16:04,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Starbucks Mocha,Drinks,2025-01-03 21:16:04,2.0,0.12,2.12,Card,0.0,,1,2.0
Grace,Starbucks Caramel,Drinks,2025-01-03 15:33:01,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-03 15:33:01,3.0,0.19,3.19,Card,3.0,BOGO,2,3.0
Grace,Redbull,Drinks,2025-01-03 15:33:01,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Charlie,Strawberry,Donut,2025-01-03 19:59:00,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Small Hot Dog,Hot Foods,2025-01-03 19:59:00,9.0,0.56,9.56,Card,0.0,,3,3.0
Charlie,Glaze Donut Hole,Donut,2025-01-03 19:59:00,3.0,0.19,3.19,Card,0.0,,3,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 20:34:56,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-03 20:34:56,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Strawberry,Donut,2025-01-03 20:34:56,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Croissant Hot Dog,Hot Foods,2025-01-03 20:34:56,9.0,0.56,9.56,Card,0.0,,3,3.0
Charlie,Croissant Hot Dog,Hot Foods,2025-01-03 20:34:56,3.0,0.19,3.19,Card,0.0,,1,3.0
Charlie,Starbucks Mocha,Drinks,2025-01-03 02:59:12,6.0,0.38,6.38,Card,0.0,,3,2.0
Charlie,Small Hot Dog,Hot Foods,2025-01-03 02:59:12,9.0,0.56,9.56,Card,0.0,,3,3.0
Charlie,Small Hot Dog,Hot Foods,2025-01-03 01:55:45,6.0,0.38,6.38,Card,3.0,BOGO,3,3.0
Charlie,Cinnamon Swirl,Donut,2025-01-03 01:55:45,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Charlie,Biscuits,Hot Foods,2025-01-03 01:55:45,6.0,0.38,6.38,Card,3.0,BOGO,3,3.0
